run_id,well_id,well_type,depth_z,final_x,final_y,mean_total_energy
2144,1,producer,49.058487,18.01488,42.890984,1.9372173e+14
2144,2,injector,52.606403,67.6891,49.542652,1.9372173e+14
2144,3,producer,50.00044,59.315086,18.276323,1.9372173e+14
2144,4,injector,49.510025,8.156907,63.363487,1.9372173e+14
2144,5,producer,51.732914,69.0,25.601963,1.9372173e+14
2144,6,injector,26.710901,23.937653,52.566826,1.9372173e+14
2144,7,producer,48.647903,32.97726,21.974085,1.9372173e+14
2144,8,injector,50.397087,40.301216,44.059273,1.9372173e+14
2144,9,producer,49.659878,58.32963,40.93036,1.9372173e+14
2144,10,injector,49.19905,7.5459037,57.47457,1.9372173e+14
2144,11,producer,41.885223,20.241283,38.38712,1.9372173e+14
2145,0,injector,48.222828,30.614311,61.649845,1.933705e+14
2145,1,producer,47.288532,25.895958,18.028835,1.933705e+14
2145,2,injector,52.652004,67.986496,48.170555,1.933705e+14
2145,3,producer,49.985905,58.331764,18.026058,1.933705e+14
2145,4,injector,49.93994,10.2601595,36.60632,1.933705e+14
2145,5,producer,52.554165,67.45615,24.502607,1.933705e+14
2145,6,injector,49.713276,11.678189,68.69975,1.933705e+14
2145,7,producer,45.631382,32.63734,20.750557,1.933705e+14
2145,8,injector,49.982555,38.42471,49.490196,1.933705e+14
2145,9,producer,49.569927,56.917255,59.66061,1.933705e+14
2145,10,injector,49.793568,21.995272,59.28478,1.933705e+14
2145,11,producer,38.492214,19.532883,31.484758,1.933705e+14
2146,0,injector,49.91798,31.727098,60.40787,1.9406608e+14
2146,1,producer,47.054443,36.955235,13.4887085,1.9406608e+14
2146,2,injector,48.78359,68.21284,47.300056,1.9406608e+14
2146,3,producer,49.00369,58.03396,19.900433,1.9406608e+14
2146,4,injector,49.722393,8.336717,30.356375,1.9406608e+14
2146,5,producer,51.39528,66.3481,21.70826,1.9406608e+14
2146,6,injector,49.964626,19.87001,67.30986,1.9406608e+14
2146,7,producer,43.955254,33.31546,27.159578,1.9406608e+14
2146,8,injector,48.853825,40.345417,45.079662,1.9406608e+14
2146,9,producer,49.978294,57.663483,51.70385,1.9406608e+14
2146,10,injector,49.672626,7.753799,54.925644,1.9406608e+14
2146,11,producer,38.917274,17.290483,36.967663,1.9406608e+14
2147,0,injector,46.228275,34.042923,63.52683,1.9415096e+14
2147,1,producer,49.37457,28.217632,14.431711,1.9415096e+14
2147,2,injector,53.88048,67.43644,41.809776,1.9415096e+14
2147,3,producer,49.74459,57.424717,22.91076,1.9415096e+14
2147,4,injector,49.601322,8.423035,41.36991,1.9415096e+14
2147,5,producer,51.502296,69.0,19.240316,1.9415096e+14
2147,6,injector,49.9675,20.909237,66.815346,1.9415096e+14
2147,7,producer,49.14105,34.33982,27.89199,1.9415096e+14
2147,8,injector,43.65835,39.25375,51.654587,1.9415096e+14
2147,9,producer,49.739063,58.193314,49.00122,1.9415096e+14
2147,10,injector,43.224106,6.6958003,55.146553,1.9415096e+14
2147,11,producer,49.12487,21.433575,39.923244,1.9415096e+14
2148,0,injector,47.326008,34.777916,59.54887,1.9367392e+14
2148,1,producer,59.77138,17.015417,31.303408,1.9367392e+14
2148,2,injector,53.581245,67.342606,43.306377,1.9367392e+14
2148,3,producer,49.72832,57.81886,20.062414,1.9367392e+14
2148,4,injector,50.0624,8.855544,40.64591,1.9367392e+14
2148,5,producer,53.284992,68.62074,23.377111,1.9367392e+14
2148,6,injector,49.631516,19.862364,68.728096,1.9367392e+14
2148,7,producer,30.408363,32.148315,26.14648,1.9367392e+14
2148,8,injector,48.844784,39.279446,43.15975,1.9367392e+14
2148,9,producer,49.680218,56.939907,55.920578,1.9367392e+14
2148,10,injector,49.556614,8.70444,59.561764,1.9367392e+14
2148,11,producer,40.040607,18.030254,36.70653,1.9367392e+14
2149,0,injector,47.777775,34.560986,62.96522,1.9332594e+14
2149,1,producer,52.429035,27.03707,14.271294,1.9332594e+14
2149,2,injector,53.782955,65.1535,44.257423,1.9332594e+14
2149,3,producer,49.86222,57.870083,18.173883,1.9332594e+14
2149,4,injector,50.009853,8.113042,28.789278,1.9332594e+14
2149,5,producer,52.81561,63.022846,20.199656,1.9332594e+14
2149,6,injector,49.592762,19.635513,66.34546,1.9332594e+14
2149,7,producer,36.534733,33.72217,25.153666,1.9332594e+14
2149,8,injector,50.181923,40.15273,42.761673,1.9332594e+14
2149,9,producer,49.63135,56.47608,57.77473,1.9332594e+14
2149,10,injector,49.635418,8.6564665,63.212273,1.9332594e+14
2149,11,producer,43.980305,13.487755,37.251488,1.9332594e+14
2150,0,injector,49.98746,34.30061,59.1285,1.9365133e+14
2150,1,producer,50.185154,26.553286,16.803783,1.9365133e+14
2150,2,injector,52.50809,64.94628,52.5646,1.9365133e+14
2150,3,producer,48.84896,57.38136,17.002714,1.9365133e+14
2150,4,injector,49.841026,8.758098,39.947876,1.9365133e+14
2150,5,producer,51.10701,68.228775,34.22673,1.9365133e+14
2150,6,injector,50.025707,22.087397,67.99833,1.9365133e+14
2150,7,producer,41.738384,22.648697,16.596434,1.9365133e+14
2150,8,injector,49.904694,44.224476,64.5993,1.9365133e+14
2150,9,producer,49.88028,53.46726,32.10801,1.9365133e+14
2150,10,injector,49.10245,13.502352,60.126736,1.9365133e+14
2150,11,producer,41.98173,22.178673,38.3462,1.9365133e+14
2151,0,injector,47.41471,35.279854,57.036892,1.937465e+14
2151,1,producer,53.536217,26.079174,15.724372,1.937465e+14
2151,2,injector,48.79871,65.389435,46.75108,1.937465e+14
2151,3,producer,49.64868,57.034714,21.098204,1.937465e+14
2151,4,injector,49.866257,8.35923,29.616014,1.937465e+14
2151,5,producer,52.023045,68.605385,23.21187,1.937465e+14
2151,6,injector,49.6724,19.80035,66.92775,1.937465e+14
2151,7,producer,45.39523,32.580353,28.093729,1.937465e+14
2151,8,injector,48.95202,40.537212,47.547146,1.937465e+14
2151,9,producer,49.636734,55.796307,54.038628,1.937465e+14
2151,10,injector,49.97161,7.9670944,57.14657,1.937465e+14
2151,11,producer,39.454514,17.820955,38.10752,1.937465e+14
2152,0,injector,49.30564,36.068115,63.633396,1.9394222e+14
2152,1,producer,49.86098,25.973328,16.614826,1.9394222e+14
2152,2,injector,50.09353,68.44378,44.44648,1.9394222e+14
2152,3,producer,46.572144,57.905067,24.924658,1.9394222e+14
2152,4,injector,46.573536,7.9957833,33.51183,1.9394222e+14
2152,5,producer,51.55569,66.13266,18.02313,1.9394222e+14
2152,6,injector,49.69173,24.570803,67.1039,1.9394222e+14
2152,7,producer,49.56728,34.1086,24.187588,1.9394222e+14
2152,8,injector,41.80691,39.115517,45.096622,1.9394222e+14
2152,9,producer,46.522495,57.82259,49.46771,1.9394222e+14
